Type;File;Inner Cond.;Depends on;Inner No.;Depends on No.
nesting depends candidate;./drivers/misc/sram.c;CONFIG_OF;(CONFIG_SRAM);405;0
nesting depends candidate;./drivers/misc/apds990x.c;CONFIG_PM;((CONFIG_SENSORS_APDS990X || CONFIG_SENSORS_APDS990X_MODULE));612;0
nesting depends candidate;./drivers/misc/apds990x.c;CONFIG_PM_SLEEP;((CONFIG_SENSORS_APDS990X || CONFIG_SENSORS_APDS990X_MODULE));1215;0
nesting depends candidate;./drivers/misc/apds990x.c;CONFIG_PM;((CONFIG_SENSORS_APDS990X || CONFIG_SENSORS_APDS990X_MODULE));1240;0
nesting depends candidate;./drivers/misc/tifm_7xx1.c;CONFIG_PM;((CONFIG_TIFM_7XX1 || CONFIG_TIFM_7XX1_MODULE));214;0
nesting depends candidate;./drivers/misc/tsl2550.c;CONFIG_PM_SLEEP;((CONFIG_SENSORS_TSL2550 || CONFIG_SENSORS_TSL2550_MODULE));419;0
nesting depends candidate;./drivers/misc/sgi-gru/grufault.c;CONFIG_HUGETLB_PAGE;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));196;0
nesting depends candidate;./drivers/misc/sgi-gru/grufault.c;CONFIG_X86_64;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));238;0
nesting depends candidate;./drivers/misc/sgi-gru/grufault.c;CONFIG_HUGETLB_PAGE;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));250;0
nesting depends candidate;./drivers/misc/sgi-gru/gruhandles.c;CONFIG_IA64;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));27;0
nesting depends candidate;./drivers/misc/sgi-gru/grufile.c;CONFIG_X86_64;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));38;0
nesting depends candidate;./drivers/misc/sgi-gru/grufile.c;CONFIG_IA64;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));352;0
nesting depends candidate;./drivers/misc/sgi-gru/grufile.c; CONFIG_X86_64;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));416;0
nesting depends candidate;./drivers/misc/sgi-gru/grufile.c; CONFIG_IA64;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));529;0
nesting depends candidate;./drivers/misc/sgi-gru/grumain.c;CONFIG_IA64;(((CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE) && (CONFIG_SGI_GRU || CONFIG_SGI_GRU_MODULE)));57;0
nesting depends candidate;./drivers/misc/isl29020.c;CONFIG_PM;((CONFIG_ISL29020 || CONFIG_ISL29020_MODULE));198;0
nesting depends candidate;./drivers/misc/mic/scif/scif_rb.c;CONFIG_INTEL_MIC_CARD;(((CONFIG_SCIF || CONFIG_SCIF_MODULE) && (CONFIG_SCIF || CONFIG_SCIF_MODULE)));142;0
nesting depends candidate;./drivers/misc/mic/scif/scif_rb.c;CONFIG_INTEL_MIC_CARD;(((CONFIG_SCIF || CONFIG_SCIF_MODULE) && (CONFIG_SCIF || CONFIG_SCIF_MODULE)));214;0
nesting depends candidate;./drivers/misc/mic/scif/scif_dma.c;CONFIG_MMU_NOTIFIER;(((CONFIG_SCIF || CONFIG_SCIF_MODULE) && (CONFIG_SCIF || CONFIG_SCIF_MODULE)));115;0
nesting depends candidate;./drivers/misc/pch_phub.c;CONFIG_PM;((CONFIG_PCH_PHUB || CONFIG_PCH_PHUB_MODULE));161;0
nesting depends candidate;./drivers/misc/pch_phub.c;CONFIG_PM;((CONFIG_PCH_PHUB || CONFIG_PCH_PHUB_MODULE));833;0
nesting depends candidate;./drivers/misc/lkdtm.c;CONFIG_IDE;((CONFIG_LKDTM || CONFIG_LKDTM_MODULE));51;0
nesting depends candidate;./drivers/misc/lkdtm.c;(CONFIG_FRAME_WARN) && (CONFIG_FRAME_WARN > 0);((CONFIG_LKDTM || CONFIG_LKDTM_MODULE));60;0
nesting depends candidate;./drivers/misc/lkdtm.c;CONFIG_IDE;((CONFIG_LKDTM || CONFIG_LKDTM_MODULE));230;0
nesting depends candidate;./drivers/misc/lkdtm.c;CONFIG_IDE;((CONFIG_LKDTM || CONFIG_LKDTM_MODULE));599;0
nesting depends candidate;./drivers/misc/lkdtm.c;CONFIG_KPROBES;((CONFIG_LKDTM || CONFIG_LKDTM_MODULE));827;0
nesting depends candidate;./drivers/misc/mei/main.c;CONFIG_COMPAT;(((CONFIG_INTEL_MEI || CONFIG_INTEL_MEI_MODULE) && (CONFIG_INTEL_MEI || CONFIG_INTEL_MEI_MODULE)));588;0
nesting depends candidate;./drivers/misc/mei/main.c;CONFIG_COMPAT;(((CONFIG_INTEL_MEI || CONFIG_INTEL_MEI_MODULE) && (CONFIG_INTEL_MEI || CONFIG_INTEL_MEI_MODULE)));718;0
nesting depends candidate;./drivers/misc/bh1770glc.c;CONFIG_PM_SLEEP;((CONFIG_SENSORS_BH1770 || CONFIG_SENSORS_BH1770_MODULE));1323;0
nesting depends candidate;./drivers/misc/bh1770glc.c;CONFIG_PM;((CONFIG_SENSORS_BH1770 || CONFIG_SENSORS_BH1770_MODULE));1361;0
nesting depends candidate;./drivers/misc/bh1780gli.c;CONFIG_PM_SLEEP;((CONFIG_SENSORS_BH1780 || CONFIG_SENSORS_BH1780_MODULE));185;0
nesting depends candidate;./drivers/misc/bh1780gli.c;CONFIG_OF;((CONFIG_SENSORS_BH1780 || CONFIG_SENSORS_BH1780_MODULE));235;0
nesting depends candidate;./drivers/misc/tifm_core.c;CONFIG_PM;((CONFIG_TIFM_CORE || CONFIG_TIFM_CORE_MODULE));111;0
nesting depends candidate;./drivers/misc/lis3lv02d/lis3lv02d_i2c.c;CONFIG_OF;((CONFIG_SENSORS_LIS3_I2C || CONFIG_SENSORS_LIS3_I2C_MODULE));108;0
nesting depends candidate;./drivers/misc/lis3lv02d/lis3lv02d_i2c.c;CONFIG_OF;((CONFIG_SENSORS_LIS3_I2C || CONFIG_SENSORS_LIS3_I2C_MODULE));122;0
nesting depends candidate;./drivers/misc/lis3lv02d/lis3lv02d_i2c.c;CONFIG_PM_SLEEP;((CONFIG_SENSORS_LIS3_I2C || CONFIG_SENSORS_LIS3_I2C_MODULE));209;0
nesting depends candidate;./drivers/misc/lis3lv02d/lis3lv02d_i2c.c;CONFIG_PM;((CONFIG_SENSORS_LIS3_I2C || CONFIG_SENSORS_LIS3_I2C_MODULE));238;0
nesting depends candidate;./drivers/misc/lis3lv02d/lis3lv02d.c;CONFIG_OF;((CONFIG_SENSORS_LIS3LV02D || CONFIG_SENSORS_LIS3LV02D_MODULE));947;0
nesting depends candidate;./drivers/misc/lis3lv02d/lis3lv02d_spi.c;CONFIG_OF;((CONFIG_SENSORS_LIS3_SPI || CONFIG_SENSORS_LIS3_SPI_MODULE));63;0
nesting depends candidate;./drivers/misc/lis3lv02d/lis3lv02d_spi.c;CONFIG_OF;((CONFIG_SENSORS_LIS3_SPI || CONFIG_SENSORS_LIS3_SPI_MODULE));89;0
nesting depends candidate;./drivers/misc/lis3lv02d/lis3lv02d_spi.c;CONFIG_PM_SLEEP;((CONFIG_SENSORS_LIS3_SPI || CONFIG_SENSORS_LIS3_SPI_MODULE));111;0
nesting depends candidate;./drivers/misc/isl29003.c;CONFIG_PM_SLEEP;((CONFIG_ISL29003 || CONFIG_ISL29003_MODULE));427;0
nesting depends candidate;./drivers/misc/kgdbts.c;(CONFIG_ARM) || (CONFIG_MIPS) || (CONFIG_SPARC);(CONFIG_KGDB_TESTS);141;0
nesting depends candidate;./drivers/misc/kgdbts.c;CONFIG_KGDB_TESTS_BOOT_STRING;(CONFIG_KGDB_TESTS);160;0
nesting depends candidate;./drivers/misc/phantom.c;CONFIG_COMPAT;((CONFIG_PHANTOM || CONFIG_PHANTOM_MODULE));200;0
nesting depends candidate;./drivers/misc/phantom.c;CONFIG_PM;((CONFIG_PHANTOM || CONFIG_PHANTOM_MODULE));464;0
nesting depends candidate;./drivers/misc/apds9802als.c;CONFIG_PM;((CONFIG_APDS9802ALS || CONFIG_APDS9802ALS_MODULE));274;0
nesting depends candidate;./drivers/misc/atmel-ssc.c;CONFIG_OF;((CONFIG_ATMEL_SSC || CONFIG_ATMEL_SSC_MODULE));114;0
nesting depends candidate;./drivers/misc/eeprom/at24.c;CONFIG_OF;((CONFIG_EEPROM_AT24 || CONFIG_EEPROM_AT24_MODULE));453;0
nesting depends candidate;./drivers/dma-buf/dma-buf.c;CONFIG_DEBUG_FS;(CONFIG_DMA_SHARED_BUFFER);780;0
nesting depends candidate;./drivers/xen/tmem.c;! CONFIG_XEN_TMEM_MODULE;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));25;0
nesting depends candidate;./drivers/xen/tmem.c;CONFIG_CLEANCACHE;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));36;0
nesting depends candidate;./drivers/xen/tmem.c;CONFIG_FRONTSWAP;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));43;0
nesting depends candidate;./drivers/xen/tmem.c;CONFIG_XEN_SELFBALLOONING;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));50;0
nesting depends candidate;./drivers/xen/tmem.c;CONFIG_CLEANCACHE;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));157;0
nesting depends candidate;./drivers/xen/tmem.c;CONFIG_FRONTSWAP;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));256;0
nesting depends candidate;./drivers/xen/tmem.c;CONFIG_FRONTSWAP;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));373;0
nesting depends candidate;./drivers/xen/tmem.c;CONFIG_CLEANCACHE;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));383;0
nesting depends candidate;./drivers/xen/tmem.c;CONFIG_XEN_SELFBALLOONING;((CONFIG_XEN && (CONFIG_XEN_TMEM || CONFIG_XEN_TMEM_MODULE)));397;0
nesting depends candidate;./drivers/xen/pci.c;CONFIG_PCI_MMCONFIG;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_PCI));30;0
nesting depends candidate;./drivers/xen/pci.c;CONFIG_PCI_IOV;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_PCI));40;0
nesting depends candidate;./drivers/xen/pci.c;CONFIG_ACPI;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_PCI));55;0
nesting depends candidate;./drivers/xen/pci.c;CONFIG_PCI_IOV;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_PCI));59;0
nesting depends candidate;./drivers/xen/pci.c;CONFIG_ACPI;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_PCI));69;0
nesting depends candidate;./drivers/xen/pci.c;CONFIG_PCI_IOV;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_PCI)) && (CONFIG_ACPI);71;69
nesting depends candidate;./drivers/xen/pci.c;CONFIG_PCI_IOV;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_PCI));113;0
nesting depends candidate;./drivers/xen/pci.c;CONFIG_PCI_MMCONFIG;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_PCI));215;0
nesting depends candidate;./drivers/xen/cpu_hotplug.c;CONFIG_X86;((CONFIG_XEN && CONFIG_HOTPLUG_CPU));109;0
nesting depends candidate;./drivers/xen/dbgp.c;CONFIG_PCI;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_USB_SUPPORT));11;0
nesting depends candidate;./drivers/xen/dbgp.c;CONFIG_PCI;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_USB_SUPPORT));21;0
nesting depends candidate;./drivers/xen/dbgp.c;! CONFIG_EARLY_PRINTK_DBGP;(((CONFIG_XEN && CONFIG_XEN_DOM0) && CONFIG_USB_SUPPORT));46;0
nesting depends candidate;./drivers/xen/xen-selfballoon.c;CONFIG_FRONTSWAP;((CONFIG_XEN && CONFIG_XEN_SELFBALLOONING));116;0
nesting depends candidate;./drivers/xen/xen-selfballoon.c;CONFIG_FRONTSWAP;((CONFIG_XEN && CONFIG_XEN_SELFBALLOONING));197;0
nesting depends candidate;./drivers/xen/xen-selfballoon.c;CONFIG_FRONTSWAP;((CONFIG_XEN && CONFIG_XEN_SELFBALLOONING));233;0
nesting depends candidate;./drivers/xen/xen-selfballoon.c;CONFIG_SYSFS;((CONFIG_XEN && CONFIG_XEN_SELFBALLOONING));244;0
nesting depends candidate;./drivers/xen/xen-selfballoon.c;CONFIG_FRONTSWAP;((CONFIG_XEN && CONFIG_XEN_SELFBALLOONING)) && (CONFIG_SYSFS);413;244
nesting depends candidate;./drivers/xen/xen-selfballoon.c;CONFIG_FRONTSWAP;((CONFIG_XEN && CONFIG_XEN_SELFBALLOONING)) && (CONFIG_SYSFS);502;244
nesting depends candidate;./drivers/xen/xen-selfballoon.c;CONFIG_SYSFS;((CONFIG_XEN && CONFIG_XEN_SELFBALLOONING));520;0
nesting depends candidate;./drivers/xen/xen-selfballoon.c;CONFIG_FRONTSWAP;((CONFIG_XEN && CONFIG_XEN_SELFBALLOONING));545;0
nesting depends candidate;./drivers/xen/manage.c;CONFIG_HIBERNATE_CALLBACKS;(CONFIG_XEN);60;0
nesting depends candidate;./drivers/xen/manage.c;CONFIG_HIBERNATE_CALLBACKS;(CONFIG_XEN);219;0
nesting depends candidate;./drivers/xen/manage.c;CONFIG_MAGIC_SYSRQ;(CONFIG_XEN);266;0
nesting depends candidate;./drivers/xen/manage.c;CONFIG_MAGIC_SYSRQ;(CONFIG_XEN);321;0
nesting depends candidate;./drivers/xen/platform-pci.c;CONFIG_PM;((CONFIG_XEN && CONFIG_XEN_PVHVM));190;0
nesting depends candidate;./drivers/xen/swiotlb-xen.c;! CONFIG_X86;((CONFIG_XEN && CONFIG_SWIOTLB_XEN));56;0
nesting depends candidate;./drivers/xen/xenbus/xenbus_xs.c;CONFIG_X86;(CONFIG_XEN);666;0
nesting depends candidate;./drivers/xen/xenbus/xenbus_probe.c;CONFIG_XEN_COMPAT_XENFS;(CONFIG_XEN);824;0
nesting depends candidate;./drivers/xen/xen-stub.c;CONFIG_ACPI;((CONFIG_XEN && CONFIG_XEN_STUB));30;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_X86;(CONFIG_XEN);36;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_X86;(CONFIG_XEN);82;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_X86;(CONFIG_XEN);318;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_SMP;(CONFIG_XEN);339;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_SMP;(CONFIG_XEN);375;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_PCI_MSI;(CONFIG_XEN);714;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_X86;(CONFIG_XEN);1201;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_X86;(CONFIG_XEN);1246;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_XEN_PVHVM;(CONFIG_XEN);1622;0
nesting depends candidate;./drivers/xen/events/events_base.c;CONFIG_X86;(CONFIG_XEN);1673;0
nesting depends candidate;./drivers/xen/xenfs/super.c;CONFIG_XEN_SYMS;(((CONFIG_XEN && (CONFIG_XENFS || CONFIG_XENFS_MODULE)) && (CONFIG_XENFS || CONFIG_XENFS_MODULE)));60;0
nesting depends candidate;./drivers/xen/sys-hypervisor.c;CONFIG_XEN_HAVE_VPMU;((CONFIG_XEN && CONFIG_XEN_SYS_HYPERVISOR));23;0
nesting depends candidate;./drivers/xen/sys-hypervisor.c;CONFIG_XEN_HAVE_VPMU;((CONFIG_XEN && CONFIG_XEN_SYS_HYPERVISOR));374;0
nesting depends candidate;./drivers/xen/sys-hypervisor.c;CONFIG_XEN_HAVE_VPMU;((CONFIG_XEN && CONFIG_XEN_SYS_HYPERVISOR));516;0
nesting depends candidate;./drivers/xen/sys-hypervisor.c;CONFIG_XEN_HAVE_VPMU;((CONFIG_XEN && CONFIG_XEN_SYS_HYPERVISOR));541;0
nesting depends candidate;./drivers/xen/preempt.c;! CONFIG_PREEMPT;(CONFIG_XEN);15;0
nesting depends candidate;./drivers/xen/balloon.c;CONFIG_XEN_BALLOON_MEMORY_HOTPLUG;(CONFIG_XEN);77;0
nesting depends candidate;./drivers/xen/balloon.c;CONFIG_XEN_SCRUB_PAGES;(CONFIG_XEN);162;0
nesting depends candidate;./drivers/xen/balloon.c;CONFIG_XEN_BALLOON_MEMORY_HOTPLUG;(CONFIG_XEN);249;0
nesting depends candidate;./drivers/xen/balloon.c;CONFIG_XEN_HAVE_PVMMU;(CONFIG_XEN) && (CONFIG_XEN_BALLOON_MEMORY_HOTPLUG);312;249
nesting depends candidate;./drivers/xen/balloon.c;CONFIG_XEN_HAVE_PVMMU;(CONFIG_XEN);434;0
nesting depends candidate;./drivers/xen/balloon.c;CONFIG_XEN_HAVE_PVMMU;(CONFIG_XEN);512;0
nesting depends candidate;./drivers/xen/balloon.c;CONFIG_XEN_HAVE_PVMMU;(CONFIG_XEN);639;0
nesting depends candidate;./drivers/xen/balloon.c;CONFIG_XEN_BALLOON_MEMORY_HOTPLUG;(CONFIG_XEN);737;0
nesting depends candidate;./drivers/rapidio/rio.c;CONFIG_RAPIDIO_ENABLE_RX_TX_PORTS;(((CONFIG_RAPIDIO || CONFIG_RAPIDIO_MODULE) && (CONFIG_RAPIDIO || CONFIG_RAPIDIO_MODULE)));609;0
nesting depends candidate;./drivers/rapidio/rio.c;CONFIG_RAPIDIO_DMA_ENGINE;(((CONFIG_RAPIDIO || CONFIG_RAPIDIO_MODULE) && (CONFIG_RAPIDIO || CONFIG_RAPIDIO_MODULE)));1508;0
nesting depends candidate;./drivers/block/xsysace.c;(CONFIG_OF);((CONFIG_XILINX_SYSACE || CONFIG_XILINX_SYSACE_MODULE));96;0
nesting depends candidate;./drivers/block/xsysace.c;(CONFIG_OF);((CONFIG_XILINX_SYSACE || CONFIG_XILINX_SYSACE_MODULE));1188;0
nesting depends candidate;./drivers/block/virtio_blk.c;CONFIG_PM_SLEEP;((CONFIG_VIRTIO_BLK || CONFIG_VIRTIO_BLK_MODULE));795;0
nesting depends candidate;./drivers/block/virtio_blk.c;CONFIG_PM_SLEEP;((CONFIG_VIRTIO_BLK || CONFIG_VIRTIO_BLK_MODULE));858;0
nesting depends candidate;./drivers/block/rbd.c;CONFIG_COMPAT;((CONFIG_BLK_DEV_RBD || CONFIG_BLK_DEV_RBD_MODULE));632;0
nesting depends candidate;./drivers/block/rbd.c;CONFIG_COMPAT;((CONFIG_BLK_DEV_RBD || CONFIG_BLK_DEV_RBD_MODULE));645;0
nesting depends candidate;./drivers/block/paride/epat.c;CONFIG_PARIDE_EPATC8;(((CONFIG_PARIDE || CONFIG_PARIDE_MODULE) && (CONFIG_PARIDE_EPAT || CONFIG_PARIDE_EPAT_MODULE)));327;0
nesting depends candidate;./drivers/block/swim3.c;CONFIG_PMAC_MEDIABAY;((CONFIG_MAC_FLOPPY || CONFIG_MAC_FLOPPY_MODULE));1269;0
nesting depends candidate;./drivers/block/cpqarray.c;CONFIG_PROC_FS;((CONFIG_BLK_CPQ_DA || CONFIG_BLK_CPQ_DA_MODULE));181;0
nesting depends candidate;./drivers/block/cpqarray.c;CONFIG_PROC_FS;((CONFIG_BLK_CPQ_DA || CONFIG_BLK_CPQ_DA_MODULE));208;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_PROC_FS;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));217;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_COMPAT;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));225;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_COMPAT;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));236;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_PROC_FS;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));372;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_CISS_SCSI_TAPE;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE)) && (CONFIG_PROC_FS);404;372
nesting depends candidate;./drivers/block/cciss.c;! CONFIG_CISS_SCSI_TAPE;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE)) && (CONFIG_PROC_FS);510;372
nesting depends candidate;./drivers/block/cciss.c;CONFIG_CISS_SCSI_TAPE;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE)) && (CONFIG_PROC_FS);526;372
nesting depends candidate;./drivers/block/cciss.c;CONFIG_COMPAT;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));1157;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_CISS_SCSI_TAPE;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));3495;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_PCI_MSI;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));4084;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_X86;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));4302;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_PCI_MSI;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));4944;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_CISS_SCSI_TAPE;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));5299;0
nesting depends candidate;./drivers/block/cciss.c;CONFIG_PCI_MSI;((CONFIG_BLK_CPQ_CISS_DA || CONFIG_BLK_CPQ_CISS_DA_MODULE));5305;0
nesting depends candidate;./drivers/block/pktcdvd.c;CONFIG_COMPAT;((CONFIG_CDROM_PKTCDVD || CONFIG_CDROM_PKTCDVD_MODULE));2923;0
nesting depends candidate;./drivers/block/pktcdvd.c;CONFIG_COMPAT;((CONFIG_CDROM_PKTCDVD || CONFIG_CDROM_PKTCDVD_MODULE));2933;0
nesting depends candidate;./drivers/block/brd.c;! CONFIG_BLK_DEV_RAM_DAX;((CONFIG_BLK_DEV_RAM || CONFIG_BLK_DEV_RAM_MODULE));106;0
nesting depends candidate;./drivers/block/brd.c;CONFIG_BLK_DEV_RAM_DAX;((CONFIG_BLK_DEV_RAM || CONFIG_BLK_DEV_RAM_MODULE));379;0
nesting depends candidate;./drivers/block/DAC960.c;(CONFIG_ALPHA);((CONFIG_BLK_DEV_DAC960 || CONFIG_BLK_DEV_DAC960_MODULE));1652;0
nesting depends candidate;./drivers/block/mtip32xx/mtip32xx.c;CONFIG_COMPAT;(((CONFIG_BLK_DEV_PCIESSD_MTIP32XX || CONFIG_BLK_DEV_PCIESSD_MTIP32XX_MODULE) && (CONFIG_BLK_DEV_PCIESSD_MTIP32XX || CONFIG_BLK_DEV_PCIESSD_MTIP32XX_MODULE)));126;0
nesting depends candidate;./drivers/block/mtip32xx/mtip32xx.c;CONFIG_COMPAT;(((CONFIG_BLK_DEV_PCIESSD_MTIP32XX || CONFIG_BLK_DEV_PCIESSD_MTIP32XX_MODULE) && (CONFIG_BLK_DEV_PCIESSD_MTIP32XX || CONFIG_BLK_DEV_PCIESSD_MTIP32XX_MODULE)));3488;0
nesting depends candidate;./drivers/block/mtip32xx/mtip32xx.c;CONFIG_COMPAT;(((CONFIG_BLK_DEV_PCIESSD_MTIP32XX || CONFIG_BLK_DEV_PCIESSD_MTIP32XX_MODULE) && (CONFIG_BLK_DEV_PCIESSD_MTIP32XX || CONFIG_BLK_DEV_PCIESSD_MTIP32XX_MODULE)));3614;0
nesting depends candidate;./drivers/block/mg_disk.c;CONFIG_PM_SLEEP;((CONFIG_MG_DISK || CONFIG_MG_DISK_MODULE));783;0
nesting depends candidate;./drivers/block/loop.c;CONFIG_COMPAT;((CONFIG_BLK_DEV_LOOP || CONFIG_BLK_DEV_LOOP_MODULE));1385;0
nesting depends candidate;./drivers/block/loop.c;CONFIG_COMPAT;((CONFIG_BLK_DEV_LOOP || CONFIG_BLK_DEV_LOOP_MODULE));1591;0
nesting depends candidate;./drivers/block/floppy.c;(CONFIG_PPC);((CONFIG_BLK_DEV_FD || CONFIG_BLK_DEV_FD_MODULE));4179;0
nesting depends candidate;./drivers/block/nbd.c;((CONFIG_DEBUG_FS) || (CONFIG_DEBUG_FS_MODULE));((CONFIG_BLK_DEV_NBD || CONFIG_BLK_DEV_NBD_MODULE));67;0
nesting depends candidate;./drivers/block/nbd.c;((CONFIG_DEBUG_FS) || (CONFIG_DEBUG_FS_MODULE));((CONFIG_BLK_DEV_NBD || CONFIG_BLK_DEV_NBD_MODULE));72;0
nesting depends candidate;./drivers/block/nbd.c;((CONFIG_DEBUG_FS) || (CONFIG_DEBUG_FS_MODULE));((CONFIG_BLK_DEV_NBD || CONFIG_BLK_DEV_NBD_MODULE));832;0
nesting depends candidate;./drivers/block/null_blk.c;CONFIG_NVM;((CONFIG_BLK_DEV_NULL_BLK || CONFIG_BLK_DEV_NULL_BLK_MODULE));434;0
nesting depends candidate;./drivers/block/drbd/drbd_main.c;CONFIG_DRBD_FAULT_INJECTION;(((CONFIG_BLK_DEV_DRBD || CONFIG_BLK_DEV_DRBD_MODULE) && (CONFIG_BLK_DEV_DRBD || CONFIG_BLK_DEV_DRBD_MODULE)));88;0
nesting depends candidate;./drivers/block/drbd/drbd_main.c;CONFIG_SMP;(((CONFIG_BLK_DEV_DRBD || CONFIG_BLK_DEV_DRBD_MODULE) && (CONFIG_BLK_DEV_DRBD || CONFIG_BLK_DEV_DRBD_MODULE)));500;0
nesting depends candidate;./drivers/block/drbd/drbd_main.c;CONFIG_DRBD_FAULT_INJECTION;(((CONFIG_BLK_DEV_DRBD || CONFIG_BLK_DEV_DRBD_MODULE) && (CONFIG_BLK_DEV_DRBD || CONFIG_BLK_DEV_DRBD_MODULE)));3749;0
nesting depends candidate;./drivers/block/drbd/drbd_receiver.c;!(CONFIG_CRYPTO_HMAC) && !(CONFIG_CRYPTO_HMAC_MODULE);(((CONFIG_BLK_DEV_DRBD || CONFIG_BLK_DEV_DRBD_MODULE) && (CONFIG_BLK_DEV_DRBD || CONFIG_BLK_DEV_DRBD_MODULE)));4878;0
nesting depends candidate;./drivers/block/zram/zcomp.c;CONFIG_ZRAM_LZ4_COMPRESS;(((CONFIG_ZRAM || CONFIG_ZRAM_MODULE) && (CONFIG_ZRAM || CONFIG_ZRAM_MODULE)));19;0
